Zone ID,Zone Name,Record Type,Record Name,Record Content,Matched Resource
8fd9427a3d318cf4db0e499eba4b78c8,stockx.io,CNAME,smartling-cca-dbservice.dev1.stockx.io,dev-external-ingress-403bcf977a9de392.elb.us-east-1.amazonaws.com,Load Balancer
8fd9427a3d318cf4db0e499eba4b78c8,stockx.io,CNAME,smartling-cca-salsify-adapter.dev1.stockx.io,dev-external-ingress-403bcf977a9de392.elb.us-east-1.amazonaws.com,Load Balancer
8fd9427a3d318cf4db0e499eba4b78c8,stockx.io,CNAME,smartling-cca-scheduler.dev1.stockx.io,dev-external-ingress-403bcf977a9de392.elb.us-east-1.amazonaws.com,Load Balancer
8fd9427a3d318cf4db0e499eba4b78c8,stockx.io,CNAME,smartling-cca-trp.dev1.stockx.io,dev-external-ingress-403bcf977a9de392.elb.us-east-1.amazonaws.com,Load Balancer
8fd9427a3d318cf4db0e499eba4b78c8,stockx.io,CNAME,smartling-repository-connector.dev1.stockx.io,dev-external-ingress-403bcf977a9de392.elb.us-east-1.amazonaws.com,Load Balancer
8fd9427a3d318cf4db0e499eba4b78c8,stockx.io,CNAME,sms.dev1.stockx.io,dev-external-ingress-403bcf977a9de392.elb.us-east-1.amazonaws.com,Load Balancer
8fd9427a3d318cf4db0e499eba4b78c8,stockx.io,CNAME,sqrl.dev1.stockx.io,dev-external-ingress-403bcf977a9de392.elb.us-east-1.amazonaws.com,Load Balancer
8fd9427a3d318cf4db0e499eba4b78c8,stockx.io,CNAME,stockx-baker.dev1.stockx.io,dev-external-ingress-403bcf977a9de392.elb.us-east-1.amazonaws.com,Load Balancer
8fd9427a3d318cf4db0e499eba4b78c8,stockx.io,CNAME,suggested-search.dev1.stockx.io,dev-external-ingress-403bcf977a9de392.elb.us-east-1.amazonaws.com,Load Balancer
8fd9427a3d318cf4db0e499eba4b78c8,stockx.io,CNAME,trade-policy.dev1.stockx.io,dev-external-ingress-403bcf977a9de392.elb.us-east-1.amazonaws.com,Load Balancer
8fd9427a3d318cf4db0e499eba4b78c8,stockx.io,CNAME,user-data.dev1.stockx.io,dev-external-ingress-403bcf977a9de392.elb.us-east-1.amazonaws.com,Load Balancer
8fd9427a3d318cf4db0e499eba4b78c8,stockx.io,CNAME,vault.service.dev-frontend.stockx.io,dev-frontend-internal-ingress-4cc1b05a1c4e2a63.elb.us-east-1.amazonaws.com,Load Balancer
8fd9427a3d318cf4db0e499eba4b78c8,stockx.io,CNAME,vault.service.dev-sandbox-redux.stockx.io,a482fec1373b911eab6c902cb657aebb-3ea5e9e645bbc611.elb.us-east-1.amazonaws.com,Load Balancer
8fd9427a3d318cf4db0e499eba4b78c8,stockx.io,CNAME,vault.service.ipspace-sandbox.stockx.io,a482111181f24477182d4accaebf0e98-9c0fa3a39ac10548.elb.us-east-1.amazonaws.com,Load Balancer
8fd9427a3d318cf4db0e499eba4b78c8,stockx.io,CNAME,vault.service.playground-sandbox.stockx.io,playground-eks-internal-lb-288caecf3fa71a50.elb.us-east-1.amazonaws.com,Load Balancer
8fd9427a3d318cf4db0e499eba4b78c8,stockx.io,CNAME,verification.dev1.stockx.io,dev-external-ingress-403bcf977a9de392.elb.us-east-1.amazonaws.com,Load Balancer
8fd9427a3d318cf4db0e499eba4b78c8,stockx.io,CNAME,viper.dev1.stockx.io,dev-frontend-external-ingress-a179d7e2a5e860a8.elb.us-east-1.amazonaws.com,Load Balancer
8fd9427a3d318cf4db0e499eba4b78c8,stockx.io,CNAME,viper-pit.dev1.stockx.io,dev-frontend-external-ingress-a179d7e2a5e860a8.elb.us-east-1.amazonaws.com,Load Balancer
